time_stamp,H,T,PM,AOD,PBLH
6/30/2023,,,,0.190750009,508.208421
7/1/2023,,,,-9999,496.1748328
7/2/2023,,,,0.395500019,450.9149261
7/3/2023,,,,0.558000027,466.3160553
7/4/2023,,,,0.715666701,458.5915478
7/5/2023,,,,1.40600007,471.1402325
7/6/2023,,,,0.767000036,401.3569395
7/7/2023,,,,0.621666696,426.9525809
7/8/2023,,,,-9999,526.3144545
7/9/2023,,,,0.652000031,466.8182098
7/10/2023,,,,0.42725002,521.6649959
7/11/2023,,,,0.324500015,465.2088565
7/12/2023,,,,-9999,501.3633309
7/13/2023,,,,-9999,438.8793966
7/14/2023,,,,0.7056667,455.9539426
7/15/2023,,,,0.728333368,427.1564194
7/16/2023,,,,0.821250039,415.8242944
7/17/2023,,,,0.806500038,447.3027789
7/18/2023,,,,1.04600005,450.7460313
7/19/2023,,,,-9999,502.0783833
7/20/2023,,,,-9999,530.6125343
7/21/2023,,,,0.672250032,488.8702972
7/22/2023,,,,-9999,456.8398311
7/23/2023,62.023,84.602,29.7925,0.740500035,446.1444586
7/24/2023,58.085,86.002,29.933,1.07350005,531.3340578
7/25/2023,56.876,87.057,29.287,0.960000046,444.4988674
7/26/2023,56.388,86.778,26.308,-9999,475.6635054
7/27/2023,55.293,86.424,26.701,-9999,463.7425137
7/28/2023,55.81,85.937,27.5685,0.641333364,543.3682931
7/29/2023,54.676,86.437,28.275,-9999,455.9513542
7/30/2023,51.467,88.547,30.1215,0.445250021,467.1094076
7/31/2023,54.08,86.675,21.104,-9999,538.9459689
8/1/2023,56.756,84.206,12.984,0.942333378,561.3604359
8/2/2023,52.888,85.719,7.7165,-9999,510.5438276
8/3/2023,54.708,85.596,11.254,0.930800044,473.2912138
8/4/2023,56.334,84.803,22.9295,1.55833341,520.983593
8/5/2023,57.212,85.008,19.876,-9999,537.6776406
8/6/2023,54.185,85.322,11.096,0.749000036,600.2198145
8/7/2023,56.381,85.385,15.296,1.13150005,542.6590646
8/8/2023,55.871,86.304,22.056,1.09400005,486.7244929
8/9/2023,53.454,87.175,25.442,0.805500038,435.2937807
8/10/2023,56.186,86.857,35.185,1.21050006,460.3762668
8/11/2023,56.953,87.176,32.837,-9999,454.750972
8/12/2023,56.662,88.273,29.6885,0.580000028,448.6843508
8/13/2023,57.875,86.697,22.281,0.979000047,497.0950179
8/14/2023,58.696,86.418,19.5695,1.00575005,497.2199095
8/15/2023,57.28,87.747,22.1115,0.920333377,402.3373055
8/16/2023,57.342,86.546,28.6425,0.445500021,447.2361269
8/17/2023,58.415,85.974,27.8635,-9999,508.8555273
8/18/2023,56.196,86.885,26.423,0.63900003,573.1843616
8/19/2023,53.205,86.811,16.0825,-9999,513.8783662
8/20/2023,54.968,88.04,19.035,0.42175002,404.9600272
8/21/2023,56.242,87.567,16.2585,-9999,388.1171452
8/22/2023,55.785,86.679,15.38,-9999,490.0383241
8/23/2023,55.904,87.62,21.4035,0.349500017,518.1078528
8/24/2023,54.722,88.178,10.286,0.713000034,483.8714013
8/25/2023,56.218,88.379,20.427,0.500500024,460.1633689
8/26/2023,56.558,88.911,19.308,0.375000018,489.9988506
8/27/2023,,,,0.278250013,539.3445863
8/28/2023,,,,-9999,461.5481763
8/29/2023,,,,0.508000024,536.4571982
8/30/2023,56.515,89.483,3.832,0.525666692,539.1070983
8/31/2023,56.323,87.962,22.076,0.575000027,497.1597286
9/1/2023,58.377,86.639,12.817,0.318500015,521.0450681
9/2/2023,55.022,87.631,12.7615,0.545000026,586.4267443
9/3/2023,55.617,86.939,13.9975,0.475250023,537.8756551
9/4/2023,59.41,85.293,13.831,-9999,473.7991922
9/5/2023,56.604,87.417,14.2775,-9999,485.6852402
9/6/2023,58.257,86.679,10.2345,0.307000015,462.831388
9/7/2023,56.891,86.735,13.0075,-9999,555.0990356
9/8/2023,55.601,88.096,10.7985,0.243250012,592.9456929
9/9/2023,56.149,87.626,3.124,0.630333363,505.8982516
9/10/2023,60.281,86.489,2.972,0.782000037,488.454855
9/11/2023,,,,-9999,547.2470481
9/12/2023,,,,-9999,578.8691902
9/13/2023,,,,0.338750016,486.8196175
9/14/2023,,,,-9999,478.9132731
9/15/2023,,,,0.21700001,567.718255
9/16/2023,,,,0.502000024,524.1958285
9/17/2023,,,,0.551500026,586.7917123
9/18/2023,57.447,89.167,10.1615,-9999,515.9956979
9/19/2023,54.961,91.133,11.6055,0.229000011,499.1023416
9/20/2023,56.399,90.744,14.9835,0.242750012,506.5906554
9/21/2023,56.681,89.953,16.404,-9999,510.6907207
9/22/2023,60.289,87.992,10.5375,-9999,538.1079662
9/23/2023,58.526,89.072,9.972,0.467000022,515.2696447
9/24/2023,61.347,87.682,17.79,0.20900001,455.9875921
9/25/2023,58.37,90.133,11.1435,0.178000008,384.590416
9/26/2023,58.89,90.015,13.761,-9999,444.1481358
9/27/2023,57.671,90.505,10.117,0.124250006,440.4182153
9/28/2023,59.093,89.353,20.723,-9999,492.0728262
9/29/2023,56.782,90.333,9.2185,0.194250009,510.8557328
9/30/2023,56.446,91.487,14.8245,0.130000006,467.9629408
10/1/2023,58.233,90.423,11.889,0.20400001,429.0407928
10/2/2023,55.988,91.354,11.2615,0.119250006,457.1582074
10/3/2023,55.681,91.493,9.9265,0.22000001,464.9907817
10/4/2023,58.176,90.705,8.557,0.243750012,382.6044469
10/5/2023,57.963,91.172,17.3375,-9999,432.6768829
10/6/2023,59.537,89.434,14.262,0.133666673,376.6096544
10/7/2023,61.679,88.528,11.2545,-9999,424.6631189
10/8/2023,62.418,87.8,5.747,0.20100001,322.4242108
10/9/2023,58.36,90.483,12.5985,0.13833334,358.8854136
10/10/2023,59.578,89.374,5.989,-9999,301.4916172
10/11/2023,56.533,91.545,17.728,0.171000008,342.367379
10/12/2023,61.961,88.859,10.177,-9999,359.4878696
10/13/2023,63.202,87.317,8.771,0.353000017,274.782953
10/14/2023,58.939,90.094,21.0445,-9999,359.0051283
10/15/2023,59.814,90.462,6.187,0.510000024,359.4076284
10/16/2023,61.143,88.935,9.7775,-9999,397.6224892
